Order ID,start_x,start_y,end_x,end_y,ori_order,ori_distance,nn_order,nn_distance,nn_effort,mst_Lower_bound,bab_order,bab_distance,bab_effort
2258,0,0,0,0,"['383599', '381992', '366647']",56,"['366647', '383599', '381992']",52,78.0,54,"['383599', '381992', '366647']",54,84.0
2259,0,0,0,0,"['1713290', '321413', '221849', '97089', '755015', '717228', '1227313']",78,"['755015', '221849', '321413', '97089', '1227313', '717228', '1713290']",64,308.8,44,"['321413', '1227313', '221849', '97089', '755015', '717228', '1713290']",70,359.4
2260,0,0,0,0,"['365028', '387238', '366339', '132466', '102601', '222340', '9006', '163170', '133911', '204257']",90,"['222340', '102601', '9006', '163170', '365028', '387238', '366339', '132466', '133911', '204257']",66,36.8,54,"['387238', '365028', '366339', '133911', '132466', '102601', '222340', '9006', '163170', '204257']",92,49.0
2261,0,0,0,0,"['396795', '262522', '324086', '1101291', '1191005', '356984', '376926', '360031', '198029']",110,"['198029', '360031', '396795', '262522', '1101291', '324086', '1191005', '356984', '376926']",66,352.8,54,"['262522', '356984', '376926', '360031', '396795', '1191005', '198029', '1101291', '324086']",106,257.6
2262,0,0,0,0,"['17032', '68048', '374101', '292417']",66,"['68048', '17032', '292417', '374101']",48,107.6,46,"['17032', '68048', '292417', '374101']",52,109.6
2263,0,0,0,0,"['252112', '1101259', '1328777', '374101']",50,"['1328777', '1101259', '374101', '252112']",42,81.6,38,"['252112', '1101259', '374101', '1328777']",46,61.2
2264,0,0,0,0,"['208299', '147629', '311368', '48409', '255229']",76,"['255229', '48409', '208299', '147629', '311368']",68,500.0,60,"['208299', '48409', '147629', '311368', '255229']",74,372.0
2265,0,0,0,0,"['394247', '661741', '374101', '937668']",48,"['661741', '394247', '374101', '937668']",40,72.0,42,"['394247', '661741', '937668', '374101']",44,61.0
2266,0,0,0,0,"['230004', '18602', '357461', '356984', '376926', '360031']",46,"['360031', '18602', '230004', '357461', '356984', '376926']",38,25.2,42,"['230004', '18602', '357461', '356984', '376926', '360031']",48,20.8
2267,0,0,0,0,"['131627', '219265', '1145779', '394117', '171628', '206570', '390718']",86,"['206570', '171628', '390718', '131627', '219265', '1145779', '394117']",58,617.6,52,"['131627', '1145779', '394117', '206570', '390718', '219265', '171628']",82,687.8
2268,0,0,0,0,"['376274', '386536', '358424', '375744', '300065']",62,"['300065', '376274', '386536', '358424', '375744']",54,40.2,54,"['376274', '300065', '386536', '358424', '375744']",62,48.2
2269,0,0,0,0,"['276157', '296188', '8140', '615232']",48,"['615232', '276157', '296188', '8140']",44,56.0,44,"['276157', '296188', '8140', '615232']",46,36.0
2270,0,0,0,0,"['193832', '206395', '396222', '1164788']",66,"['206395', '193832', '1164788', '396222']",46,24.0,42,"['193832', '1164788', '206395', '396222']",50,24.0
2271,0,0,0,0,"['278381', '346695', '1017138', '201055']",74,"['1017138', '346695', '201055', '278381']",54,91.8,44,"['1017138', '346695', '201055', '278381']",60,91.8
2272,0,0,0,0,"['39141', '22653', '155912', '392855', '385954', '46071']",62,"['46071', '39141', '22653', '155912', '392855', '385954']",58,722.0,60,"['39141', '22653', '155912', '392855', '385954', '46071']",60,806.8
2273,0,0,0,0,"['190358', '154454', '226774', '283992', '252488', '195946']",52,"['190358', '154454', '226774', '283992', '252488', '195946']",48,352.0,48,"['154454', '226774', '283992', '252488', '195946', '190358']",50,176.0
2274,0,0,0,0,"['106685', '260033', '37249', '239574']",50,"['260033', '106685', '37249', '239574']",46,0,46,"['106685', '260033', '37249', '239574']",52,0
2275,0,0,0,0,"['182313', '43261', '10780', '70012', '249966', '734823', '396795']",96,"['249966', '70012', '182313', '43261', '10780', '734823', '396795']",72,938.0,64,"['43261', '734823', '10780', '182313', '396795', '249966', '70012']",78,680.0
2276,0,0,0,0,"['383371', '96509', '309096', '158711', '56776', '57322', '63676', '281978', '814410', '206273']",86,"['96509', '56776', '57322', '63676', '281978', '383371', '814410', '206273', '309096', '158711']",62,359.6,52,"['56776', '814410', '57322', '63676', '281978', '383371', '206273', '96509', '309096', '158711']",84,423.8
2277,0,0,0,0,"['291236', '264688', '367585', '377050', '1702261', '326477', '657913', '657914']",64,"['377050', '367585', '291236', '264688', '1702261', '326477', '657913', '657914']",52,623.6,48,"['291236', '264688', '367585', '326477', '657913', '657914', '1702261', '377050']",60,584.4
2278,0,0,0,0,"['43738', '324086', '170758', '386754', '300456', '351990', '155843', '25527', '16755', '393825', '148444', '224671']",70,"['324086', '148444', '43738', '170758', '351990', '386754', '300456', '155843', '25527', '16755', '393825', '224671']",52,1162.0,56,"['43738', '170758', '155843', '386754', '300456', '351990', '25527', '16755', '393825', '148444', '224671', '324086']",62,1079.6
2279,0,0,0,0,"['1147073', '1147445', '1734467', '135469', '42416']",54,"['42416', '135469', '1147073', '1147445', '1734467']",48,132.4,38,"['1147073', '1147445', '1734467', '135469', '42416']",56,122.4
2280,0,0,0,0,"['374101', '359996', '386566']",52,"['386566', '359996', '374101']",46,231.6,44,"['359996', '386566', '374101']",50,251.2
2281,0,0,0,0,"['53648', '135359', '114878', '223784']",50,"['223784', '53648', '135359', '114878']",46,2.2,48,"['53648', '135359', '114878', '223784']",48,2.6
2282,0,0,0,0,"['176484', '386536', '358424', '375744']",58,"['375744', '386536', '358424', '176484']",54,81.8,50,"['176484', '358424', '375744', '386536']",60,114.0
2283,0,0,0,0,"['2044061', '1672015', '1672017', '285654']",62,"['1672017', '1672015', '2044061', '285654']",56,3.2,50,"['2044061', '1672015', '1672017', '285654']",64,3.2
2284,0,0,0,0,"['287467', '289088', '392291', '329538', '176484']",72,"['176484', '392291', '289088', '329538', '287467']",60,172.0,56,"['289088', '287467', '392291', '329538', '176484']",66,104.0
2285,0,0,0,0,"['1143898', '1143897', '1143901', '1143896']",50,"['1143896', '1143898', '1143897', '1143901']",46,0,48,"['1143898', '1143897', '1143901', '1143896']",48,0
2286,0,0,0,0,"['53648', '223784', '87377', '114878', '829435']",50,"['829435', '87377', '53648', '223784', '114878']",42,3.0,42,"['53648', '223784', '114878', '87377', '829435']",48,1.4
2287,0,0,0,0,"['272457', '468184', '342512', '142745', '375938']",82,"['272457', '142745', '375938', '342512', '468184']",64,1237.2,58,"['272457', '468184', '375938', '142745', '342512']",78,839.4
2288,0,0,0,0,"['1132490', '1132493', '1132502', '1132526', '1132527', '1132623', '1132639', '1132640', '916117', '22435', '38658', '252547', '250180', '255106', '264035', '291520', '304443', '327204', '1367726', '174081', '354927', '885993', '884043', '485083', '98059', '114823', '130360', '139085', '48908', '50718', '10030', '18776', '17061', '311091', '258288', '333908', '335624', '351009', '314308', '176554', '422638', '422650', '422655', '422657', '1393043', '213025', '279039', '397577', '717999', '710120', '716828', '716829', '719787']",360,"['304443', '22435', '916117', '38658', '252547', '250180', '264035', '255106', '291520', '327204', '397577', '422650', '422638', '422655', '422657', '716828', '716829', '719787', '139085', '130360', '258288', '176554', '485083', '1132639', '1132490', '1132493', '1132502', '1132526', '1132527', '1132623', '1132640', '885993', '48908', '10030', '50718', '18776', '17061', '311091', '333908', '335624', '351009', '314308', '717999', '710120', '114823', '98059', '1393043', '213025', '279039', '884043', '354927', '1367726', '174081']",162,9803.0,118,"['1132490', '1132493', '1132502', '1132526', '1132527', '1132639', '1132640', '916117', '22435', '38658', '252547', '250180', '255106', '264035', '291520', '304443', '327204', '174081', '354927', '884043', '485083', '98059', '114823', '130360', '139085', '48908', '50718', '10030', '18776', '17061', '311091', '335624', '351009', '314308', '422638', '422650', '422655', '422657', '397577', '213025', '716829', '1367726', '885993', '710120', '717999', '1132623', '333908', '1393043', '279039', '716828', '719787', '258288', '176554']",306,12150.0
2289,0,0,0,0,"['1622316', '1623758', '1623864', '1622198', '2138704', '1945688', '1628874', '1629114', '2136623', '2136624', '1622306', '2136618', '1628198', '1622042', '1622019', '2145434']",66,"['2145434', '1622316', '1623758', '1623864', '1622198', '2138704', '1945688', '1628874', '1629114', '2136623', '2136624', '1622306', '2136618', '1628198', '1622042', '1622019']",62,0,64,"['1622316', '1623758', '1623864', '1622198', '2138704', '1945688', '1628874', '1629114', '2136623', '2136624', '1622306', '2136618', '1628198', '1622042', '1622019', '2145434']",64,0
2290,0,0,0,0,"['133973', '354111', '250332', '206570', '61215', '97089', '1145768', '1145777']",86,"['206570', '1145768', '354111', '97089', '133973', '250332', '1145777', '61215']",68,591.4,54,"['133973', '354111', '206570', '1145777', '1145768', '97089', '250332', '61215']",72,523.2
2291,0,0,0,0,"['397616', '657913', '657914', '30373', '16497', '354717', '169816', '361560', '1192426', '120347', '100395', '388082', '388746', '361415', '158251', '164099', '123892', '231281', '155761', '179352', '43483', '291541', '49925', '377664', '387191', '365587']",216,"['657914', '657913', '16497', '397616', '354717', '169816', '388082', '388746', '361415', '43483', '100395', '120347', '49925', '291541', '30373', '164099', '155761', '1192426', '361560', '158251', '123892', '231281', '179352', '377664', '387191', '365587']",104,6040.8,78,"['397616', '657913', '657914', '16497', '354717', '169816', '361560', '1192426', '100395', '120347', '388082', '388746', '387191', '164099', '123892', '365587', '158251', '377664', '179352', '155761', '231281', '291541', '49925', '30373', '43483', '361415']",196,6434.4
2292,0,0,0,0,"['1223848', '181025', '374101']",42,"['181025', '1223848', '374101']",34,34.0,36,"['374101', '1223848', '181025']",40,40.0
2293,0,0,0,0,"['8968', '615003', '861360', '393965', '1063855']",62,"['393965', '615003', '8968', '861360', '1063855']",54,316.0,54,"['8968', '615003', '1063855', '393965', '861360']",58,274.0
2294,0,0,0,0,"['182313', '43261', '10780', '734823', '396806', '396805', '104076', '286438']",84,"['286438', '396806', '396805', '104076', '182313', '43261', '10780', '734823']",76,910.0,66,"['10780', '734823', '396805', '104076', '43261', '182313', '286438', '396806']",98,672.0
2295,0,0,0,0,"['5307', '195946', '154454', '72860', '133911', '1396949']",68,"['1396949', '195946', '154454', '133911', '5307', '72860']",58,0,54,"['5307', '133911', '195946', '154454', '72860', '1396949']",68,0
2296,0,0,0,0,"['383599', '381992', '366647']",56,"['366647', '383599', '381992']",52,78.0,54,"['383599', '381992', '366647']",54,84.0
2297,0,0,0,0,"['108335', '383599', '381992', '394257', '84012', '367422']",84,"['84012', '367422', '394257', '381992', '108335', '383599']",66,186.0,44,"['108335', '367422', '383599', '381992', '84012', '394257']",68,96.2
2298,0,0,0,0,"['209141', '209276', '159120', '28433', '155328', '156044', '256834', '259413', '276590', '285753', '61398', '194539', '129014', '151219', '1046608', '1046772', '398856', '477851', '282800', '322692', '32712', '41725', '119459', '193837', '644089', '1018874', '861440', '406499', '210426', '220312', '235290', '235393', '200566', '191261', '173529', '160327', '138143', '142674', '135273', '131088', '125269', '113022', '297987', '292400', '239912', '244930', '256091', '256887', '258532', '263171', '352163', '356518', '323174', '133135', '241808', '31408', '5840', '221391', '211307', '388219', '388542', '366067', '360126', '392199', '396970', '716840', '716871', '717097', '717171', '618980', '641365', '610100']",354,"['191261', '135273', '297987', '292400', '263171', '352163', '717171', '861440', '211307', '221391', '388542', '388219', '366067', '323174', '644089', '31408', '5840', '392199', '396970', '716840', '716871', '241808', '477851', '618980', '717097', '193837', '641365', '610100', '406499', '209141', '209276', '159120', '28433', '155328', '156044', '256834', '259413', '276590', '285753', '61398', '194539', '129014', '151219', '282800', '322692', '32712', '41725', '119459', '1018874', '173529', '220312', '210426', '235290', '235393', '200566', '160327', '138143', '142674', '131088', '125269', '113022', '239912', '244930', '256091', '256887', '258532', '356518', '133135', '360126', '398856', '1046608', '1046772']",198,17858.2,158,"['209141', '209276', '159120', '28433', '155328', '156044', '256834', '259413', '276590', '285753', '61398', '194539', '129014', '151219', '1046772', '398856', '282800', '322692', '32712', '41725', '119459', '193837', '477851', '1046608', '644089', '861440', '618980', '406499', '220312', '235290', '235393', '200566', '191261', '173529', '160327', '138143', '142674', '135273', '131088', '125269', '113022', '297987', '292400', '239912', '244930', '256091', '256887', '258532', '263171', '352163', '356518', '323174', '133135', '241808', '392199', '31408', '5840', '221391', '211307', '388542', '360126', '396970', '716840', '716871', '610100', '210426', '388219', '366067', '717097', '717171', '641365', '1018874']",338,14996.6
2299,0,0,0,0,"['73984', '349267', '398522', '224870', '1400578', '1400564']",68,"['224870', '398522', '73984', '349267', '1400578', '1400564']",58,257.8,42,"['398522', '73984', '349267', '224870', '1400578', '1400564']",64,265.8
2300,0,0,0,0,"['202578', '225316', '296188', '276157']",56,"['276157', '296188', '225316', '202578']",54,0,48,"['202578', '225316', '276157', '296188']",58,0
2301,0,0,0,0,"['225316', '8140', '296188', '276157', '276174', '1086285']",74,"['1086285', '276174', '225316', '8140', '296188', '276157']",62,38.0,54,"['225316', '8140', '296188', '276157', '1086285', '276174']",72,26.0
2302,0,0,0,0,"['134630', '201055', '383371', '1101259', '374101', '207762', '346695', '332555']",80,"['1101259', '374101', '383371', '207762', '134630', '201055', '346695', '332555']",60,463.6,48,"['134630', '383371', '207762', '1101259', '374101', '201055', '346695', '332555']",80,460.4
2303,0,0,0,0,"['959056', '179462', '262898', '190358', '106685', '260033']",74,"['959056', '179462', '262898', '106685', '260033', '190358']",60,334.0,56,"['262898', '106685', '959056', '179462', '260033', '190358']",70,309.6
2304,0,0,0,0,"['222340', '386536', '358424', '102601', '274422', '89769']",86,"['89769', '102601', '358424', '274422', '222340', '386536']",64,74.8,44,"['89769', '274422', '222340', '102601', '386536', '358424']",82,57.2
2305,0,0,0,0,"['383599', '381992', '366647']",56,"['366647', '383599', '381992']",52,78.0,54,"['383599', '381992', '366647']",54,84.0
2306,0,0,0,0,"['53421', '53648', '114878', '103926']",68,"['53421', '103926', '53648', '114878']",58,24.0,50,"['53421', '103926', '114878', '53648']",62,24.0
2307,0,0,0,0,"['7635', '123892', '185569', '264688', '385716']",46,"['264688', '7635', '123892', '185569', '385716']",42,142.8,44,"['7635', '123892', '185569', '264688', '385716']",48,152.8
2308,0,0,0,0,"['393114', '5307', '364963', '354111']",58,"['5307', '364963', '354111', '393114']",50,28.0,44,"['354111', '5307', '364963', '393114']",54,42.0
2309,0,0,0,0,"['386536', '358424', '375744']",52,"['375744', '386536', '358424']",48,11.8,50,"['386536', '358424', '375744']",50,13.2
2310,0,0,0,0,"['324086', '17032', '68048']",50,"['68048', '17032', '324086']",44,62.0,42,"['17032', '68048', '324086']",48,64.0
2311,0,0,0,0,"['363972', '195946', '193832', '387642']",54,"['387642', '195946', '363972', '193832']",46,24.0,48,"['363972', '195946', '193832', '387642']",52,32.0
2312,0,0,0,0,"['6217', '1391824', '1389377', '1654920']",56,"['1654920', '1391824', '6217', '1389377']",50,38.2,44,"['6217', '1391824', '1654920', '1389377']",52,49.8
2313,0,0,0,0,"['185422', '195946', '226774', '1348511']",50,"['1348511', '185422', '195946', '226774']",46,26.0,48,"['185422', '195946', '226774', '1348511']",48,22.0
2314,0,0,0,0,"['103926', '193618', '16643', '287261', '111873']",52,"['111873', '287261', '103926', '193618', '16643']",48,28.0,44,"['193618', '111873', '16643', '103926', '287261']",66,22.0
2315,0,0,0,0,"['909242', '615225', '396273', '618588']",56,"['396273', '909242', '615225', '618588']",52,303.4,52,"['909242', '615225', '396273', '618588']",58,265.2
2316,0,0,0,0,"['89769', '11937', '383599', '381992', '366647']",86,"['89769', '383599', '381992', '366647', '11937']",74,172.8,68,"['89769', '383599', '381992', '366647', '11937']",78,172.8
2317,0,0,0,0,"['382490', '67149', '1145764', '1145768', '1145765']",54,"['1145765', '67149', '1145764', '1145768', '382490']",44,614.8,38,"['1145768', '1145764', '67149', '1145765', '382490']",52,383.0
2318,0,0,0,0,"['1590707', '682360', '272175', '171190', '263100']",80,"['272175', '682360', '171190', '1590707', '263100']",70,259.8,52,"['272175', '682360', '171190', '263100', '1590707']",72,180.4
2319,0,0,0,0,"['239436', '5307', '239574', '354111']",64,"['354111', '239574', '5307', '239436']",54,117.6,48,"['239436', '5307', '354111', '239574']",56,117.6
2320,0,0,0,0,"['96509', '41100', '204756', '323532', '232561', '239574']",70,"['96509', '41100', '204756', '239574', '323532', '232561']",64,0,42,"['41100', '204756', '239574', '232561', '323532', '96509']",70,0
2321,0,0,0,0,"['284251', '16643', '123462', '119063', '103926']",58,"['103926', '16643', '284251', '123462', '119063']",52,32.0,54,"['284251', '103926', '123462', '119063', '16643']",56,28.0
2322,0,0,0,0,"['959056', '272457', '193618', '154454']",68,"['154454', '193618', '959056', '272457']",64,96.0,60,"['193618', '154454', '272457', '959056']",78,60.0
2323,0,0,0,0,"['72860', '154454', '164230', '239574', '84012', '828213']",62,"['239574', '72860', '154454', '164230', '84012', '828213']",48,34.8,46,"['239574', '72860', '154454', '164230', '84012', '828213']",54,34.8
2324,0,0,0,0,"['248259', '209417', '22215', '1400583', '230013']",58,"['230013', '248259', '209417', '1400583', '22215']",48,69.0,46,"['1400583', '248259', '209417', '22215', '230013']",54,52.0
2325,0,0,0,0,"['248259', '209417', '22215', '1400583', '230013']",58,"['230013', '248259', '209417', '1400583', '22215']",48,69.0,46,"['1400583', '248259', '209417', '22215', '230013']",54,52.0
2326,0,0,0,0,"['262522', '157585', '145613', '3979', '374101', '226774', '708442', '489494', '286457', '23965', '289088', '123462', '489489', '119063', '137071']",148,"['708442', '374101', '226774', '289088', '23965', '137071', '119063', '489489', '489494', '123462', '286457', '262522', '157585', '145613', '3979']",88,220.2,62,"['119063', '123462', '226774', '489489', '23965', '489494', '286457', '374101', '708442', '289088', '137071', '145613', '3979', '262522', '157585']",160,230.0
2327,0,0,0,0,"['225316', '296188', '359016', '1086285']",70,"['359016', '296188', '225316', '1086285']",60,26.0,50,"['296188', '359016', '225316', '1086285']",66,26.0
2328,0,0,0,0,"['287261', '324086', '207762', '374101']",44,"['324086', '287261', '207762', '374101']",36,56.0,38,"['287261', '324086', '207762', '374101']",46,56.0
2329,0,0,0,0,"['28609', '7741', '398305', '208211']",58,"['398305', '28609', '7741', '208211']",52,765.0,50,"['28609', '7741', '208211', '398305']",52,639.0
2330,0,0,0,0,"['200038', '195679', '9653', '1016706', '1073120']",72,"['1073120', '1016706', '200038', '195679', '9653']",58,58.0,56,"['1016706', '195679', '9653', '200038', '1073120']",76,84.0
2331,0,0,0,0,"['1192943', '1148130', '943557', '943558', '1118533']",66,"['1118533', '1192943', '943558', '1148130', '943557']",52,0,48,"['1192943', '943557', '943558', '1148130', '1118533']",68,0
2332,0,0,0,0,"['309096', '189778', '71795', '286457', '56776', '392001', '392017', '499900', '53648', '135359', '223784', '342032', '41100', '204756', '409560', '281610', '297353']",104,"['409560', '392017', '392001', '499900', '53648', '135359', '204756', '281610', '297353', '286457', '309096', '189778', '71795', '56776', '223784', '342032', '41100']",82,6.6,66,"['309096', '189778', '71795', '286457', '56776', '392001', '392017', '53648', '135359', '223784', '41100', '409560', '281610', '297353', '499900', '204756', '342032']",98,4.2
2333,0,0,0,0,"['313471', '341056', '363644', '392078', '393069', '391857', '1400575']",106,"['391857', '393069', '363644', '392078', '313471', '341056', '1400575']",68,872.8,36,"['341056', '313471', '1400575', '363644', '392078', '393069', '391857']",72,1495.2
2334,0,0,0,0,"['386536', '358424', '375744']",52,"['375744', '386536', '358424']",48,11.8,50,"['386536', '358424', '375744']",50,13.2
2335,0,0,0,0,"['392055', '378768', '863900', '283348', '392819']",58,"['283348', '863900', '378768', '392055', '392819']",54,489.8,50,"['378768', '863900', '283348', '392055', '392819']",62,483.8
2336,0,0,0,0,"['114878', '103926', '106685', '260033', '393925']",52,"['393925', '114878', '103926', '106685', '260033']",48,460.0,44,"['114878', '103926', '106685', '260033', '393925']",54,194.0
2337,0,0,0,0,"['394233', '191515', '327710', '278123', '19437']",78,"['19437', '278123', '394233', '191515', '327710']",58,261.0,46,"['394233', '19437', '191515', '327710', '278123']",60,231.0
2338,0,0,0,0,"['73093', '93208', '105274', '272453']",50,"['272453', '73093', '93208', '105274']",46,24.8,48,"['73093', '93208', '105274', '272453']",48,27.6
2339,0,0,0,0,"['717192', '333276', '81769', '197423', '20779']",54,"['20779', '197423', '717192', '333276', '81769']",36,279.0,28,"['197423', '81769', '20779', '717192', '333276']",52,346.6
2340,0,0,0,0,"['1623617', '1623617', '1628925', '1622320']",42,"['1622320', '1623617', '1623617', '1628925']",38,0,40,"['1623617', '1623617', '1628925', '1622320']",40,0
2341,0,0,0,0,"['398610', '74590', '84012', '780493', '41100', '230546', '630311', '1251404']",82,"['74590', '398610', '84012', '41100', '230546', '780493', '630311', '1251404']",66,1925.2,46,"['84012', '780493', '630311', '398610', '74590', '41100', '230546', '1251404']",80,1496.0
2342,0,0,0,0,"['96509', '176484', '186171', '202966', '41100', '306104', '206273', '231807']",92,"['176484', '186171', '306104', '231807', '206273', '96509', '202966', '41100']",58,176.4,50,"['96509', '176484', '186171', '306104', '231807', '206273', '41100', '202966']",68,171.2
2343,0,0,0,0,"['406115', '321099', '22234', '350562', '287261', '111873']",50,"['111873', '287261', '406115', '321099', '22234', '350562']",46,52.0,46,"['406115', '321099', '22234', '350562', '111873', '287261']",52,48.0
2344,0,0,0,0,"['17057', '48365', '59313']",54,"['59313', '48365', '17057']",48,0,50,"['17057', '48365', '59313']",52,0
2345,0,0,0,0,"['41100', '204756', '96509', '393433']",46,"['96509', '41100', '204756', '393433']",38,0,38,"['41100', '204756', '393433', '96509']",42,0
2346,0,0,0,0,"['1086173', '872721']",46,"['872721', '1086173']",44,1392.0,48,"['1086173', '872721']",48,720.0
2347,0,0,0,0,['405501'],52,['405501'],50,0,52,['405501'],50,0
2348,0,0,0,0,"['383599', '381992', '89769', '375938']",66,"['89769', '375938', '383599', '381992']",62,362.0,56,"['89769', '375938', '383599', '381992']",68,362.0
2349,0,0,0,0,"['195679', '223740', '358375', '393124', '374101', '5307']",116,"['223740', '393124', '5307', '374101', '358375', '195679']",68,38.0,56,"['393124', '223740', '358375', '5307', '195679', '374101']",84,16.0
2350,0,0,0,0,"['383599', '381992', '366647']",56,"['366647', '383599', '381992']",52,78.0,54,"['383599', '381992', '366647']",54,84.0
2351,0,0,0,0,"['367186', '360740', '6649']",50,"['360740', '367186', '6649']",46,192.8,48,"['367186', '360740', '6649']",52,193.6
2352,0,0,0,0,"['8659', '324086', '409790', '207762', '374101', '362010']",84,"['362010', '409790', '324086', '207762', '374101', '8659']",70,132.0,44,"['8659', '409790', '374101', '362010', '207762', '324086']",76,105.2
2353,0,0,0,0,"['287261', '111873', '239436', '1588730']",46,"['111873', '287261', '239436', '1588730']",40,88.6,40,"['287261', '111873', '239436', '1588730']",48,88.6
2354,0,0,0,0,"['444', '191515', '365028', '387238', '366339']",64,"['191515', '365028', '387238', '366339', '444']",56,17.0,52,"['444', '365028', '387238', '366339', '191515']",58,12.0
2355,0,0,0,0,"['1080375', '391857', '393069', '1400575']",102,"['1080375', '1400575', '393069', '391857']",60,10.2,60,"['1080375', '1400575', '393069', '391857']",64,10.2
2356,0,0,0,0,"['27626', '24294', '173469', '61215', '304902']",82,"['304902', '24294', '173469', '27626', '61215']",60,371.4,46,"['173469', '61215', '24294', '304902', '27626']",66,302.6
2357,0,0,0,0,"['119063', '130172', '123462', '103926', '106685', '260033']",60,"['260033', '130172', '119063', '123462', '103926', '106685']",54,26.0,56,"['119063', '130172', '123462', '103926', '106685', '260033']",58,28.0
2358,0,0,0,0,"['720427', '74447', '355545', '314063']",58,"['314063', '720427', '74447', '355545']",54,0,56,"['720427', '74447', '355545', '314063']",56,0
2359,0,0,0,0,"['74447', '315024', '282159', '720428', '720427', '21681', '111776', '355545']",66,"['355545', '74447', '315024', '282159', '720428', '720427', '21681', '111776']",62,36.0,64,"['74447', '315024', '282159', '720428', '720427', '21681', '111776', '355545']",64,42.0
2360,0,0,0,0,"['225262', '61346', '301927', '53421']",68,"['53421', '61346', '225262', '301927']",62,0,52,"['225262', '61346', '53421', '301927']",70,0
2361,0,0,0,0,"['231434', '377454', '385170', '84806']",78,"['385170', '84806', '377454', '231434']",62,105.2,44,"['231434', '377454', '84806', '385170']",68,259.2
2362,0,0,0,0,"['61932', '1367669', '921405', '1406040', '1406041', '1018150', '165643', '58910', '61414', '336824', '284542', '742040', '25273', '216071', '190336', '127067', '142893', '292483', '272422', '272079', '270484', '1044389', '356997', '1018138', '1018137', '907900', '713183', '713182', '713109', '474230', '474186', '474975', '1391949', '487890', '93246', '196742', '230438', '338000', '266405', '204475', '158025', '1170973', '355482', '393759', '379230', '719478', '719240', '1017817', '661464', '682343']",330,"['1018137', '393759', '58910', '165643', '355482', '1017817', '719240', '661464', '682343', '907900', '474975', '713109', '284542', '1018150', '61414', '336824', '742040', '25273', '216071', '272079', '127067', '270484', '1018138', '338000', '1044389', '474230', '474186', '713182', '158025', '61932', '1367669', '921405', '1406040', '1406041', '190336', '142893', '292483', '272422', '356997', '230438', '1391949', '487890', '196742', '93246', '266405', '204475', '719478', '1170973', '379230', '713183']",146,60633.0,112,"['61932', '1367669', '1391949', '921405', '1406040', '1406041', '1018150', '165643', '58910', '61414', '336824', '284542', '742040', '25273', '216071', '190336', '127067', '142893', '292483', '272422', '272079', '270484', '1044389', '356997', '474186', '1018137', '907900', '713109', '1018138', '474230', '474975', '93246', '196742', '230438', '338000', '266405', '204475', '393759', '719478', '1017817', '682343', '487890', '1170973', '355482', '158025', '719240', '713183', '713182', '379230', '661464']",310,65762.2
2363,0,0,0,0,"['56378', '185569', '616329', '207762']",52,"['207762', '185569', '616329', '56378']",48,316.0,46,"['56378', '616329', '207762', '185569']",54,288.0
2364,0,0,0,0,"['199158', '33471', '214556', '392033']",60,"['392033', '33471', '199158', '214556']",54,68.0,48,"['199158', '33471', '214556', '392033']",58,44.0
2365,0,0,0,0,"['374000', '161697', '168491', '133436']",56,"['133436', '168491', '374000', '161697']",42,371.4,42,"['374000', '161697', '133436', '168491']",48,240.0
2366,0,0,0,0,"['170287', '48365', '59313']",54,"['59313', '48365', '170287']",48,0,50,"['170287', '48365', '59313']",52,0
2367,0,0,0,0,"['309096', '306176', '176484', '30389']",74,"['30389', '309096', '176484', '306176']",52,301.6,54,"['309096', '176484', '306176', '30389']",68,200.8
2368,0,0,0,0,"['399575', '139721', '29565', '245818', '161422']",78,"['161422', '245818', '399575', '139721', '29565']",60,923.4,52,"['139721', '29565', '399575', '161422', '245818']",64,1293.4
2369,0,0,0,0,"['27626', '24294', '173469', '61215', '304902']",82,"['304902', '24294', '173469', '27626', '61215']",60,371.4,46,"['173469', '61215', '24294', '304902', '27626']",66,302.6
2370,0,0,0,0,"['5307', '145597', '245818', '195946', '201055']",68,"['201055', '195946', '145597', '5307', '245818']",58,13.2,54,"['201055', '5307', '145597', '245818', '195946']",62,13.2
2371,0,0,0,0,"['127138', '146696', '292405', '215603', '112282', '241267', '315499', '223002', '171134', '255804', '239390']",64,"['171134', '127138', '146696', '292405', '215603', '112282', '241267', '315499', '223002', '255804', '239390']",56,140.8,54,"['127138', '146696', '292405', '215603', '112282', '241267', '315499', '223002', '255804', '239390', '171134']",58,122.4
2372,0,0,0,0,"['248856', '354111', '321099', '334373', '13621', '5307']",66,"['5307', '248856', '354111', '321099', '334373', '13621']",60,99.2,50,"['248856', '354111', '321099', '334373', '5307', '13621']",60,133.2
2373,0,0,0,0,"['1622191', '1628517', '1622191', '1622191']",42,"['1622191', '1628517', '1622191', '1622191']",38,0,40,"['1622191', '1628517', '1622191', '1622191']",40,0
2374,0,0,0,0,"['333128', '102679', '70172']",60,"['70172', '102679', '333128']",54,0,54,"['333128', '70172', '102679']",58,0
2375,0,0,0,0,"['151579', '176484', '272457', '89769']",78,"['89769', '272457', '176484', '151579']",60,130.0,50,"['176484', '272457', '89769', '151579']",66,158.0
2376,0,0,0,0,"['383933', '59640', '191515', '327710', '140817']",52,"['140817', '59640', '383933', '191515', '327710']",48,46.8,48,"['383933', '59640', '191515', '327710', '140817']",50,57.6
